,Status
37924,1
48245,0
53611,0
21363,0
16588,1
115045,0
32023,0
44266,0
21587,1
136396,0
78317,0
96011,0
30399,1
34078,0
52357,0
48545,1
4733,0
48238,0
126626,1
115630,1
119389,0
10279,0
106901,1
140497,0
75035,1
58024,0
113530,0
84317,0
32645,0
43505,0
91601,0
34432,1
61785,0
22551,1
66647,0
116198,0
75877,0
118525,0
106988,1
67658,0
79509,0
41674,1
126742,0
85158,0
59878,0
34234,0
129517,0
15418,1
33365,0
6802,1
43663,0
80393,1
128758,0
148344,1
8441,0
139227,1
56931,0
107397,0
39639,1
131354,0
21777,0
13463,0
130391,0
19849,0
135441,0
82493,0
14461,0
111770,0
46441,0
35956,0
121408,0
144303,0
29013,0
21489,0
26806,0
41284,0
71751,0
27964,1
110910,0
64794,1
132696,0
41833,1
89946,0
145023,0
36506,0
51693,0
52914,1
138697,0
136111,0
136656,0
117836,0
147539,0
11145,0
64560,1
135654,0
42817,0
92380,1
101735,0
99504,0
142151,0
87819,1
15508,0
28877,0
38590,1
134638,0
35691,1
100875,0
21323,0
121572,0
96352,0
41341,0
39223,1
27359,0
100092,0
52107,0
14819,0
5076,1
81645,0
55853,0
50478,0
23618,0
18723,0
104380,1
23767,0
3772,0
66189,0
146188,0
116463,0
131741,0
145582,1
94947,0
78795,0
84926,0
53144,0
103834,0
62455,0
50264,0
70802,0
32139,1
38713,1
128599,0
24542,1
92653,0
73815,0
54793,0
124005,1
147356,1
24803,1
27978,1
18748,0
41307,1
135243,0
6938,0
78472,1
88352,0
93529,0
111307,0
35313,0
80428,0
26283,0
97574,0
87458,0
126611,0
99256,0
68948,0
35477,1
108577,0
1305,0
48625,0
145710,0
140391,1
118882,0
147158,0
41596,0
140325,1
69451,0
74196,0
145940,0
137696,1
79369,0
141218,0
96719,0
108024,0
88285,0
54350,0
92962,0
39991,0
118097,0
141261,0
102789,1
120983,0
497,0
105039,0
65232,0
136534,0
109933,1
58663,0
141167,0
66810,0
88288,0
4616,0
24948,0
122589,0
89898,0
86730,0
104396,0
107582,0
23444,0
67567,0
88518,0
98759,0
117104,0
32702,1
106603,0
87157,0
78121,0
79141,0
101221,0
110724,1
125955,0
85748,1
60007,0
81155,0
23653,0
60167,0
22981,0
109944,1
26415,0
61236,1
97783,0
136503,0
82347,0
39564,0
11714,0
90733,0
63495,1
27296,1
94817,1
95814,0
46839,0
106253,0
116244,0
1349,0
85658,0
83312,0
26795,1
97227,0
108825,1
86768,0
19564,1
43961,1
102860,0
4913,0
63387,0
117749,0
1635,0
109804,0
70945,0
72749,1
31364,0
118956,0
70226,0
125738,0
58288,0
143078,0
36988,0
38874,1
76177,1
96154,0
127620,0
108521,0
17083,0
89798,0
137391,0
144646,0
109126,1
26400,0
124176,0
5332,0
104990,0
115716,0
667,0
92077,0
12229,1
77392,0
123235,0
100051,1
82670,0
123534,1
92269,0
81838,0
3229,0
54778,1
11717,0
5984,1
54547,0
73841,0
78152,0
119654,1
78365,1
41046,0
47199,0
136678,0
114273,1
9317,0
43257,0
63571,0
42586,1
111242,1
25176,0
48152,1
50896,1
130618,1
18363,0
29014,0
106804,1
77043,1
128082,0
113318,1
34664,0
81115,0
25833,0
127492,0
14808,0
147067,1
132097,0
54197,1
91255,1
126958,0
72196,0
113199,1
69003,0
145772,0
123245,0
12412,0
97950,0
62781,1
78020,1
102511,0
93749,1
45946,1
101811,1
73644,0
67631,0
129148,0
134753,1
15018,0
91424,1
8921,0
30693,1
78179,0
69034,0
26268,1
72046,0
34754,1
117124,1
145677,0
121748,0
36551,1
131267,1
104632,0
136999,1
144080,0
82033,0
146671,0
140199,0
50387,0
25939,0
137222,1
100345,0
73005,1
45526,0
142599,0
143303,0
48914,0
63032,1
29217,0
25519,1
143714,0
10904,0
84215,0
83587,1
108454,0
41641,0
118854,0
49081,0
99881,0
73605,1
25457,0
66988,0
123165,0
42611,0
98015,0
126021,1
54657,0
120520,0
66534,0
102323,1
126063,0
70215,0
12680,1
114465,1
137758,0
18542,0
85924,0
1400,0
116553,0
102376,0
119170,0
102507,0
38044,0
97306,1
52724,0
47461,0
147494,0
88742,0
99838,1
99805,0
37694,0
111070,0
127648,1
82750,0
13692,1
118209,0
109855,0
47128,0
68183,1
142205,0
16079,0
93447,0
72108,1
121182,0
69566,0
58756,1
14509,0
65485,1
52461,0
19923,0
83589,1
126716,1
77766,0
124704,0
34385,1
123298,0
65052,0
146819,0
128022,0
146208,1
23602,1
37376,1
78374,0
27551,1
41411,0
29948,0
44626,0
97133,0
80099,0
139483,0
108974,0
48778,0
121092,0
119345,1
22733,0
115055,0
129436,0
82495,0
33094,0
41378,0
58428,0
90765,1
100565,1
68982,0
19397,0
87359,0
81281,0
65343,0
140576,1
103396,0
56159,0
93897,1
88571,0
75346,0
94290,0
20203,1
138609,0
21891,1
8488,1
7942,0
116634,0
51104,1
94928,1
66149,1
45447,0
112340,0
79699,0
37330,0
119463,0
71333,0
147519,0
148086,1
113688,0
110793,0
112721,1
137995,0
69900,1
136067,0
36867,0
108572,0
2514,0
70210,0
98053,1
36282,0
45375,1
26812,1
46977,0
23462,0
70569,1
18179,0
35756,1
72362,0
56410,1
126466,0
64291,0
144273,0
129922,1
98014,1
27544,1
142770,0
31232,0
23506,0
48430,0
142689,0
46657,0
17771,0
117837,0
120278,0
88320,0
103148,0
126321,1
136535,0
4496,0
29410,1
140280,0
12390,0
123727,0
30213,0
84608,0
97811,0
14031,0
75117,0
132203,0
90047,1
75989,0
130884,0
2098,0
32626,0
138665,0
61069,0
77513,0
56351,1
48460,1
28973,1
122614,0
116119,1
83170,0
84580,0
64544,0
131897,0
22160,1
101914,0
18887,0
28643,0
104837,0
89146,0
65756,1
8193,0
146973,0
20936,0
78855,0
91116,0
66616,1
99158,1
99417,0
134759,0
122628,1
147956,0
75784,0
48281,1
14763,0
128423,0
26561,0
103271,1
56125,0
100738,1
22510,1
85259,0
141441,0
138844,0
120606,0
95207,0
20062,1
8160,0
70376,0
44856,0
116398,0
96940,0
67994,0
119308,0
17717,0
133646,0
69606,0
34040,0
87755,0
87584,0
133467,0
115692,1
24277,0
38264,0
113397,0
133000,0
143209,1
105956,0
83605,0
11087,0
67138,0
22143,0
140298,0
36298,1
35167,1
62345,0
54162,1
134311,1
133492,0
72414,0
13574,0
64212,0
89485,0
147254,0
105816,0
144282,0
1549,0
123403,0
115514,1
71085,0
142840,0
33572,1
134372,0
92292,0
73327,0
96774,0
95240,0
77379,0
120708,0
821,1
91659,1
42349,1
92827,0
137525,1
998,0
118833,0
101330,1
112569,0
41936,0
12922,1
17759,0
57038,0
123920,0
27111,0
44183,0
75112,0
35380,1
119211,0
88488,0
145955,0
129943,0
30498,0
141240,0
96042,0
146076,0
116893,0
89780,0
120461,0
23677,0
107772,0
144550,1
83533,0
140599,0
83165,0
125336,0
122740,0
91452,0
41461,1
126646,1
8428,0
11816,0
143795,1
122520,0
73561,0
140498,1
117361,0
11242,0
28117,1
69219,0
32469,0
1440,0
18830,0
33892,0
37428,0
57529,0
53886,0
1,1
67681,0
36222,0
63220,0
44432,0
49829,0
89999,0
1318,1
77612,0
45643,0
141648,0
99679,1
81986,1
54134,1
12625,0
45470,1
17431,1
15642,0
73261,0
30874,1
35909,0
106931,0
29753,0
138563,0
858,0
11564,0
95884,0
15127,0
41311,0
119055,0
120902,0
35066,0
105112,0
33215,0
118104,1
142665,0
115323,0
39710,1
21994,1
2784,0
62650,0
60628,0
61859,0
94125,1
108336,0
87185,0
92510,0
75936,0
14055,0
138398,0
89076,0
47065,0
64906,0
139135,1
119823,0
36747,0
109423,0
74187,0
139019,1
97812,1
144167,0
52971,0
69020,0
45967,1
22550,0
148422,0
35377,0
5850,0
100387,0
43437,0
70388,0
138391,0
58276,0
91892,1
145196,0
10251,1
87246,0
19180,0
87148,0
22612,0
2010,1
50670,0
74031,1
83124,0
16499,0
86668,1
685,0
126179,0
34090,0
114152,1
96195,0
82856,0
107948,0
91109,1
89114,1
83862,0
5031,0
48275,1
139345,0
55372,1
49348,1
73728,0
48931,0
97608,0
53966,0
22768,0
65332,0
19887,0
2273,0
103056,1
15691,0
41982,0
46864,0
28255,0
55507,0
4583,0
105091,0
74520,0
98109,0
8712,1
125787,0
33037,0
114340,0
94365,0
29203,1
48679,0
109565,0
57581,0
45325,0
79603,0
50005,0
141967,0
38363,0
73344,0
18028,1
75655,1
57986,1
28223,0
145500,0
12553,0
115909,0
116100,0
3957,0
143235,0
109618,1
147418,0
137052,0
33764,0
57328,0
9954,0
56867,0
28059,0
70337,0
93155,1
64998,0
16536,0
44926,0
14317,0
33610,1
126694,0
32441,1
74802,0
26505,0
77032,0
627,0
147989,0
14293,0
141794,0
131118,1
134568,0
29678,1
43309,0
11346,1
133200,0
30076,0
67807,0
108805,0
12955,0
54091,1
114089,0
63298,1
142967,0
14713,0
86856,1
2295,0
61099,0
85874,1
6123,1
134560,1
38376,0
92645,0
17494,0
11538,0
31469,0
54875,0
80870,1
140549,1
54282,0
95934,0
52121,0
96978,0
65669,1
33435,0
81178,0
51557,0
107177,0
105606,0
52110,0
74311,0
108798,0
99092,0
129021,0
142626,0
22534,0
18290,0
59942,0
29715,0
82607,0
21603,0
31004,0
22239,0
28717,1
108949,0
5845,0
21344,0
27424,0
48112,1
29734,0
51973,0
97383,1
138560,0
68974,1
62622,0
104170,0
123177,0
27595,0
23112,0
134459,0
111881,1
15745,1
129990,0
32643,0
81599,1
31618,0
90319,0
24839,0
80551,0
132931,0
125790,1
80167,1
41131,0
128607,0
30237,1
40824,1
103007,0
79361,0
1964,0
92304,0
5169,0
104708,1
93747,0
62945,0
105325,1
11411,0
108050,0
28505,0
131367,0
131695,0
89301,1
102070,0
40156,1
87323,1
115662,1
63165,0
28528,0
106718,0
24161,0
71130,0
37156,0
126885,1
45346,0
72319,0
63561,0
121937,0
105009,0
141096,0
126031,0
68444,1
109986,0
126343,1
147282,0
55805,0
138827,0
15250,0
12551,0
110481,0
63349,0
13942,0
2481,0
99894,0
82816,1
11940,0
47004,0
34468,0
147360,0
32402,0
6677,1
92423,1
4031,0
120797,0
21728,0
130211,1
31488,0
96636,0
118848,1
59640,0
112827,0
23313,0
122054,0
113844,0
24793,0
87175,0
129057,0
31431,1
21226,0
22462,0
24364,0
116503,1
58927,0
94683,0
111410,0
118841,0
83786,0
28959,1
13552,0
33419,0
104998,1
89834,0
64508,1
55420,0
68108,0
135394,0
129810,0
92123,0
107002,0
60581,0
38978,1
2712,0
59323,0
121281,0
40728,0
116113,0
109706,0
45891,0
28941,0
87747,0
89720,0
75059,0
89586,0
67936,0
36597,1
119659,0
114949,0
125828,1
8647,1
51099,0
124012,0
91387,0
72668,0
69849,0
93304,0
665,0
108655,0
79025,0
118863,0
121788,0
108101,0
89057,0
100772,0
7897,0
80177,0
58801,1
136633,0
128437,0
22277,0
17200,0
63928,0
46182,0
13964,0
21950,0
84471,0
13797,1
69167,0
35801,1
23739,0
35558,0
85256,1
63524,0
71060,0
141539,0
5389,0
84995,1
37431,0
77437,0
115435,0
38114,0
79720,0
80586,0
86142,0
127430,0
47287,0
132682,1
134984,0
21984,0
39978,0
89733,1
76947,0
30104,0
74300,0
115131,0
36199,0
5578,0
100847,1
32856,1
99898,1
110142,0
23528,0
84662,1
82798,0
39932,1
146336,0
122300,1
79410,0
133554,1
71762,0
21654,0
105126,0
137365,0
147000,0
116002,0
116402,0
58627,0
48770,0
6524,0
139504,0
24136,0
103411,0
106820,0
4130,0
7147,1
8124,0
33570,0
112395,0
107606,0
30157,0
70331,0
117996,0
108427,0
36022,0
12420,1
90808,0
129858,1
132373,1
135555,0
108973,0
137224,0
16111,1
124974,0
19673,0
121535,0
14743,0
146225,1
91987,0
24631,0
13581,1
32507,0
56353,0
145654,0
71900,0
42202,0
7825,0
44334,1
129718,0
50935,1
34600,0
128829,0
123185,0
133440,0
118881,1
140638,0
7437,0
63355,0
106932,0
35457,1
139753,0
12775,0
124255,0
65528,0
145151,1
50046,0
1838,0
34237,0
56693,0
105304,1
104861,0
2840,0
20202,0
47674,0
101547,0
59672,0
125399,0
34959,1
14738,0
77384,1
26472,1
49322,0
18476,1
114370,0
123042,0
108248,0
15883,0
13061,0
141955,0
62910,1
139000,0
128910,0
116890,1
56916,0
33928,0
86398,0
134662,0
7457,0
140376,1
106233,0
53204,1
50473,0
129734,0
12204,1
147948,0
65521,0
63954,0
108982,0
73455,1
135816,1
4723,0
31711,0
13317,1
61151,0
25096,0
39638,0
107716,0
80495,0
78021,0
56182,0
15177,1
90963,0
116971,1
23225,1
61813,0
48807,0
10269,0
110349,0
75381,0
63733,0
139536,0
25529,0
85904,1
139499,0
51556,1
106330,0
15135,0
31867,0
24951,0
91360,1
143363,0
96434,0
56192,0
74791,0
83163,0
106997,0
140192,1
119382,1
4837,0
128640,0
133202,0
129949,1
137396,0
28214,0
90545,0
14451,0
42105,1
77100,0
121544,0
130977,0
103054,0
34899,0
138779,1
94110,0
13073,0
128301,0
78487,0
5492,0
84572,1
14358,1
93648,0
26988,0
109461,0
39557,0
3172,0
127374,0
130347,0
47709,0
76976,1
22722,0
35232,0
93740,1
45928,0
137765,1
23507,0
103072,0
51082,0
146361,1
8598,0
22838,0
90947,0
993,0
136486,0
57693,0
15679,1
88004,0
141393,1
122964,0
9295,0
81133,1
39414,0
82752,0
2612,0
65459,0
96163,0
17240,0
131715,0
37306,1
11728,0
105321,1
57621,0
117246,0
27530,0
73465,0
105022,1
76614,0
143389,1
100896,0
94653,0
112353,0
55742,0
104348,0
104813,0
21604,1
95163,0
97963,0
46856,0
71814,0
113875,0
22176,1
62670,0
12789,0
113052,1
28856,0
105408,0
111443,0
102895,0
39667,1
25616,0
59387,1
139846,0
115905,0
120511,0
116330,1
130731,0
108129,0
111546,0
98556,1
50749,0
116130,0
132838,0
123787,0
116290,0
7551,0
95173,0
1328,1
100949,0
52778,0
81755,0
93318,0
6778,0
76653,0
80753,1
765,0
52904,0
45121,0
91625,0
122534,0
64126,0
63295,0
54833,1
27810,0
16226,1
61410,0
51232,0
20183,1
121783,1
139944,1
47566,0
66113,1
80634,0
101301,0
94645,0
144747,0
122389,0
42861,0
11653,1
451,1
143330,0
136810,0
30880,0
46416,0
140997,0
116482,1
83023,0
58666,0
105341,0
95430,0
109481,0
139342,0
114353,1
128381,0
138959,1
120576,1
34950,1
135421,0
138316,0
130534,0
22496,0
24508,0
59616,1
71683,0
32953,0
113386,0
59363,0
47727,0
65951,1
6998,1
11204,1
100182,0
36319,0
89193,0
44497,1
131610,0
31227,0
124131,0
140537,0
81500,0
82036,0
128085,1
123301,0
112833,0
124901,0
3890,0
144225,0
46569,0
46259,1
64049,0
20683,1
65284,0
48188,0
59426,1
121073,0
122283,0
109393,0
73953,0
129673,1
118893,0
26171,0
145621,0
133953,0
121068,1
13259,0
45387,0
10435,0
49268,1
53278,1
67873,0
71521,0
20512,0
134665,1
4628,0
112228,0
35306,1
30594,1
65119,0
48048,0
59206,1
106976,0
39195,0
62203,0
4605,0
5004,0
70676,0
91130,1
93113,0
68073,0
36166,1
24371,1
85767,1
139320,0
65641,0
77746,0
73568,0
54510,1
94856,0
42617,0
143136,0
40557,0
127966,0
38428,0
55916,0
48184,0
90293,0
40339,1
133220,0
18088,0
29062,0
14811,1
70750,1
72374,0
44582,0
39232,1
63880,0
76781,0
100225,1
20869,0
78420,0
95858,0
29397,1
29850,1
59072,0
43613,0
61470,0
114808,0
42650,1
132830,0
90639,1
127777,0
17736,1
75211,1
18368,0
51739,1
95994,0
68949,0
3979,1
109347,0
31366,0
38687,0
100299,0
112432,0
51610,0
98071,0
139531,1
102659,0
35920,0
29177,0
116069,1
15976,0
73877,0
104410,0
81489,0
16704,0
99258,1
128551,0
51661,0
16135,1
88674,0
68514,0
81950,0
47723,1
98447,1
100953,0
74614,0
51117,0
125403,0
146580,0
72061,0
11715,0
16064,1
35369,0
48473,0
17690,0
50292,1
54459,1
101104,1
112269,0
148489,0
127635,1
111244,0
76620,0
109856,1
98855,0
124231,0
38940,0
131961,0
53115,0
103960,0
104751,1
65261,0
104705,1
11738,1
8800,0
102241,0
131330,0
52656,1
33704,0
35261,0
89266,0
28296,0
116858,0
115498,0
97708,0
76543,1
59284,0
17256,0
107312,1
53049,0
115551,1
141,0
104442,0
121653,0
89096,0
9661,1
86755,0
65662,0
33578,1
103384,1
109903,0
96460,0
83157,1
56986,1
773,0
3398,0
16035,0
70214,0
111834,0
54835,1
130953,1
120017,1
35892,0
8444,0
34056,0
96578,0
20362,0
79081,1
101659,1
66763,0
106535,0
125915,0
125111,0
84846,1
78081,1
11094,0
57338,0
74666,0
123795,1
107107,0
146402,1
14022,0
43885,1
12671,0
140596,0
91011,1
113293,0
86466,0
98658,1
109182,1
83244,0
91280,0
17895,0
48000,0
104995,0
109736,0
129295,0
11559,1
55974,0
16168,0
15148,0
34143,1
103053,0
132450,1
64124,0
121878,0
73577,0
32132,0
61280,0
5683,0
33975,0
143902,1
55806,0
19090,0
80708,0
70012,0
25272,1
133336,0
130882,1
138858,1
119678,0
40429,0
46307,0
85116,0
13930,1
117243,0
103572,0
21512,0
101351,0
146778,0
136621,0
36156,0
116590,1
70757,1
27067,1
81191,0
124778,0
9517,1
26540,0
33604,0
140937,0
67064,0
97561,0
91063,0
40668,0
137273,1
75130,0
19372,0
144589,0
13114,0
126474,0
97052,1
56534,1
107528,1
2107,1
87861,0
114652,0
120974,0
137256,0
107906,0
118806,0
30507,0
74943,1
95187,0
44793,0
64135,0
54418,0
42479,1
80719,0
82630,0
46662,0
101803,1
104392,0
138209,1
82876,0
105827,0
105763,0
45799,0
103773,0
94207,1
50699,1
142456,0
27194,0
87192,0
144867,0
65198,0
24090,0
143845,0
127256,1
31205,0
68525,0
6549,0
56453,0
83795,1
140610,0
31098,1
22260,0
91444,0
59944,1
47463,0
59731,0
103153,0
141288,0
97492,0
38332,1
53061,0
143867,1
31467,0
101429,0
127324,0
9462,0
53626,0
111343,0
108788,1
50821,0
57863,0
53566,1
148069,1
61305,0
73197,0
139951,0
105127,0
89990,1
122501,0
13838,0
140628,0
142160,0
59667,1
70387,1
41203,1
22894,1
93883,0
91335,1
24230,0
96540,0
138674,0
31689,0
124379,0
98101,1
140444,0
103204,0
54954,0
109660,0
69839,1
14441,1
77264,1
72806,0
50552,0
136313,0
114214,0
58326,0
79692,0
43657,0
20268,0
42331,0
99388,0
137494,0
124792,0
3554,1
63410,1
49678,0
25055,0
7099,0
72266,0
86400,0
143519,1
110948,0
75819,0
19219,0
125627,0
31905,0
88654,0
73461,0
59099,0
41973,1
22511,0
29507,0
6842,0
20045,0
54986,0
34230,0
104405,0
12360,1
49835,0
41171,0
11776,0
84358,1
97139,1
82170,0
22247,1
105274,0
59499,0
47905,0
140350,0
107622,0
60110,0
68486,0
124918,1
102203,0
80991,0
1128,0
85073,0
88302,0
62695,0
124713,0
65213,0
16149,0
46247,1
21703,0
129761,0
68479,0
46933,0
33285,0
110050,0
123511,0
60733,0
89841,0
956,0
17182,0
37659,0
37957,0
81864,0
93397,0
14725,0
37203,0
57347,1
124144,0
68353,0
18338,0
77346,0
53002,1
94751,0
90769,0
100486,0
30362,0
142440,0
76481,1
129393,1
142389,0
147048,0
127402,0
110714,0
57073,0
103256,0
130415,0
51140,1
102748,1
29245,1
125193,0
69651,0
93779,0
36478,0
51012,0
120409,0
145649,0
44222,0
84712,0
54420,0
125456,0
53447,0
52168,1
71301,1
37813,0
65361,0
55052,0
90641,0
7041,0
121758,1
4778,0
117358,0
50877,0
95600,1
41285,0
109802,0
63119,0
147256,0
88103,0
43607,0
126936,1
85213,1
148417,1
98453,0
134163,0
38996,0
50836,0
71765,0
92825,0
136948,0
123922,0
131886,0
56731,0
76343,0
122856,0
110880,0
76838,0
120288,0
123854,0
56556,1
89116,1
141852,0
25747,1
94916,0
8877,0
10045,0
22254,1
16822,0
34730,1
16594,0
13212,1
148164,0
14452,0
74225,0
12272,0
90290,0
134486,0
62004,0
132223,0
74753,0
121817,0
110965,1
59684,0
143840,1
44407,0
23277,0
35716,0
124948,0
127507,0
105550,1
77798,0
120175,0
121614,0
110115,0
60107,1
44021,0
134866,1
14675,0
113764,0
121438,0
76523,0
28720,1
7255,1
50401,1
103920,1
37292,0
141183,0
128196,0
67004,0
94369,0
147884,0
45467,0
113408,1
69426,0
114589,0
64631,0
26067,0
89561,1
126402,1
125843,0
26539,0
65144,0
121473,0
76915,1
63161,1
118781,0
103067,1
73392,1
45585,0
40229,1
48208,0
37037,0
39182,0
22365,0
59728,0
116007,0
46031,0
122969,0
76430,0
38212,0
9988,0
73610,0
62124,0
30261,0
17199,0
105212,0
33332,0
50873,1
129224,0
139185,0
15451,0
141588,1
140138,0
93506,1
123658,0
20107,1
62568,1
115945,0
115822,0
124081,0
146967,1
88579,1
97897,0
79748,0
123601,0
83869,1
121977,0
21993,0
85446,0
39052,0
35424,0
56093,0
22740,0
42085,0
11321,1
106925,1
60796,0
141647,1
30006,1
132216,0
17831,0
50021,1
81960,0
144866,1
50893,0
6762,0
1722,0
80270,1
15353,0
34853,1
35749,0
24160,0
64589,0
25288,1
71351,0
16905,1
8742,0
26980,0
109879,1
145399,0
130685,0
123454,1
143983,0
43781,1
7071,1
20,0
85374,1
131413,0
108954,1
112564,0
35435,0
118875,0
70095,0
38290,0
124995,0
104426,0
44888,0
61814,0
83839,0
114142,0
17161,0
9170,0
131836,0
52008,1
32884,0
48494,0
127230,0
120838,0
95304,1
77949,1
58301,0
64295,0
30425,0
76727,0
129606,0
102722,0
41649,0
131642,0
71403,0
142719,0
125558,0
111934,1
30908,0
42473,0
84947,1
136083,0
86814,0
78547,0
95120,0
10393,0
88136,0
32741,0
83971,0
138241,0
127995,0
47192,0
22332,0
37600,0
50234,0
18343,0
78629,1
66476,0
87113,0
110955,0
90224,0
66533,0
20847,0
120042,0
33008,0
144632,0
28016,1
58248,0
43116,0
57606,0
96381,0
110556,0
6976,1
14173,0
131332,0
11784,0
38142,0
74575,0
143395,0
32730,0
137485,0
51948,0
11370,0
144016,0
66174,0
144957,0
112188,1
147973,0
84097,0
20110,0
106230,0
136929,1
104898,1
125783,1
68909,0
33031,0
103593,0
89351,1
58290,0
34309,0
132386,0
53575,0
26904,0
27952,0
1891,0
19163,1
16713,0
25258,1
91378,0
130711,0
100715,0
16029,0
28037,0
45603,0
71513,0
40771,0
23706,0
2969,0
16863,0
92598,0
79506,0
43071,0
82362,1
122598,0
141976,1
82079,0
118403,0
6684,0
37637,0
147081,1
51972,0
82448,1
35083,0
115541,1
110672,0
8314,0
146015,1
61491,1
3221,0
107242,0
53132,0
14319,0
113257,0
37200,0
15729,1
93266,0
92326,0
89581,0
88698,0
30143,0
1170,0
37484,1
67634,0
41832,0
67239,0
47876,0
85014,0
57462,1
50148,0
75296,0
90294,0
3944,0
122552,0
109512,0
54618,0
117817,1
49576,0
111641,0
112431,0
23120,0
107252,0
36699,0
66048,1
29436,0
109222,0
144596,0
7997,1
69623,0
81136,0
8251,0
43666,1
68705,0
56057,1
114279,0
26191,0
148166,0
143650,0
43485,0
89222,0
5152,0
78368,0
57566,0
66832,0
51949,0
38324,1
28996,1
117671,0
59948,1
91962,1
113707,1
30792,1
36009,0
3638,1
140470,0
62584,1
107755,0
67751,0
74494,0
79905,1
84161,0
139291,1
72690,0
109306,1
20902,0
65432,0
20463,0
120470,1
34789,0
115337,0
27633,1
78721,0
1916,0
37907,0
90747,0
131896,1
22114,0
24221,0
74027,1
17661,0
103020,0
83898,0
141850,0
94357,0
106559,0
72168,0
44611,0
128514,0
10681,0
112777,0
3574,0
51358,0
70076,1
33934,1
97563,0
96928,0
146488,0
71337,0
103317,1
71960,1
68056,0
103876,0
74217,0
147106,1
22219,0
75994,0
79620,0
109294,0
2290,0
34991,0
118660,0
112962,1
3758,1
39500,0
47496,0
52316,1
60874,0
12288,0
4309,0
7164,0
74051,0
8035,1
71866,1
9309,0
12312,0
107076,0
58284,0
133082,0
36417,0
56823,0
91147,1
2583,0
100133,1
9643,1
135128,1
86732,1
17254,1
10134,0
51272,0
41998,0
119500,0
72898,0
80131,1
101289,0
113894,0
80936,1
111714,1
121675,0
90191,0
28285,0
72018,0
15081,0
121117,0
76496,0
39311,0
64330,0
109377,0
21602,0
49553,0
12875,0
35913,1
110347,0
72571,0
52655,1
135937,0
52020,1
40125,0
45380,0
141030,0
44983,1
99028,0
55150,0
106257,0
80840,0
20046,0
110470,1
22651,0
15372,0
84693,0
129948,0
125195,0
15262,0
10863,0
9288,0
33598,0
124857,1
87355,0
9424,0
33858,1
9144,0
127158,0
8240,0
119900,0
114131,0
112935,0
31826,1
98594,0
86213,1
118248,0
40560,1
130597,0
116633,1
51946,0
101819,0
30900,0
114887,0
21833,0
55353,0
83454,1
137848,0
44686,1
140567,0
32137,1
5250,0
28563,1
44278,0
38583,0
49458,0
4158,0
46239,0
76083,0
105733,0
89706,0
17074,0
124124,0
27731,1
117379,0
44502,1
78979,0
6112,0
56027,0
559,0
98743,0
49014,0
80118,0
5786,0
70248,0
113648,0
52644,0
88032,1
48844,0
60322,0
115321,1
42849,1
59837,0
17708,0
25782,0
44016,1
97271,0
100961,1
78675,0
78326,0
21396,0
122654,0
84701,0
80614,0
119837,0
13732,1
48144,0
33983,0
122863,0
105782,0
52072,0
133750,1
112253,0
31474,1
55732,0
9860,0
67256,1
126219,0
85933,0
90249,0
39872,0
39832,0
220,1
120711,0
6538,1
122233,0
119209,0
15724,0
85310,0
7989,0
52303,0
63715,1
122604,0
33967,0
1849,0
78722,0
130036,0
30890,1
3882,1
56255,0
2080,0
125751,1
83956,0
112532,0
117159,1
11995,0
138787,0
44450,1
18637,0
119655,0
64855,0
57766,0
88403,0
7531,0
93021,1
134671,1
29697,0
70319,0
99473,0
68946,0
44768,1
21715,1
26525,1
94779,1
123649,0
58444,0
78630,0
66546,0
129490,0
80165,0
126276,0
75951,0
108891,0
80960,0
41536,0
97344,0
27550,0
59488,1
112012,0
26955,0
67093,1
146407,0
28171,0
10931,0
131342,1
8316,0
32554,0
77915,1
144605,0
20611,0
5785,0
44299,1
4950,1
20782,0
65558,1
25501,1
134270,1
121904,0
67186,1
92709,0
75738,0
20539,1
